id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,image_url,tag_list,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,taxon_geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
107169457,2022-02-13 12:28:11,2022-02-13,2022-02-13 10:28:11 UTC,Jerusalem,2022-02-21 06:59:42 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180194862/medium.jpeg,"",3,0,"106, חספין",32.8346981636,35.7928884029,266,,,,266,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107169573,2021-11-16,2021-11-16,,Jerusalem,2022-02-21 07:05:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180194928/medium.jpeg,"",2,0,"23, אלוני הבשן",33.0438957484,35.8454690874,95,,,,95,,false,Anemone coronaria,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107190663,2022/02/15 9:45 AM UTC,2022-02-15,2022-02-15 09:45:00 UTC,UTC,2022-02-21 17:01:44 UTC,https://static.inaturalist.org/photos/180193713/medium.jpeg,"",3,0,"Golan, IL",32.8481556367,35.7821395014,31,,,,31,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107193290,2022/02/16 7:41 AM UTC,2022-02-16,2022-02-16 07:41:00 UTC,UTC,2022-02-21 17:47:28 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180236815/medium.jpeg,"",2,0,Modi'in-Maccabim-Re'ut,31.8867139,35.0267921,255,,,,255,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107197525,2022/02/21 9:08 בבוקר IST,2022-02-21,2022-02-21 07:08:00 UTC,Jerusalem,2022-02-21 19:00:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180243642/medium.jpg,"",2,0,"Pardesiya, Israel",32.3079646011,34.9059344019,4,,,,4,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107204491,Mon Feb 21 2022 15:29:19 GMT+0200 (GMT+2),2022-02-21,2022-02-21 13:29:19 UTC,Athens,2022-02-21 20:44:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180258862/medium.jpg,"",4,0,"20, Ramat Hasharon, Tel Aviv, IL",32.1293055,34.8091783333,14,,,,14,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107239577,Mon Feb 21 2022 15:17:54 GMT+0200 (GMT+2),2022-02-21,2022-02-21 13:17:54 UTC,Athens,2022-02-22 06:50:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180324108/medium.jpg,"",2,0,"Ramat Hasharon, Ramat Hasharon, Tel Aviv, IL",32.1286805,34.8085033333,63,,,,63,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107243398,2022-02-21 11:14:00,2022-02-21,2022-02-21 11:14:00 UTC,UTC,2022-02-22 09:15:11 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180331947/medium.jpeg,"",2,0,רמת יוחנן,32.79347218,35.1222077385,748,,,,748,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107244124,Mon Feb 21 2022 14:57:04 GMT+0200 (GMT+2),2022-02-21,2022-02-21 12:57:04 UTC,Athens,2022-02-22 09:41:17 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180333055/medium.jpg,"",2,0,"Yehiel Dresner Street, Tel Aviv-Yafo, Tel Aviv, IL",32.1276778333,34.80825,14,,,,14,,false,Jointed Charlock,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107301303,2022-02-23 08:41:11,2022-02-23,2022-02-23 06:41:11 UTC,Jerusalem,2022-02-23 06:42:23 UTC,https://static.inaturalist.org/photos/180441105/medium.jpeg,"",2,0,"הרצליה, ישראל",32.1608552,34.8536516,17,,,,17,,false,Jointed Charlock,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107301545,2022-02-23 08:51:52,2022-02-23,2022-02-23 06:51:52 UTC,Jerusalem,2022-02-23 06:52:20 UTC,https://static.inaturalist.org/photos/180441545/medium.jpeg,"",2,0,"הרצליה, ישראל",32.1613683,34.8532894,42,,,,42,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107302591,2022-02-23 09:30:40,2022-02-23,2022-02-23 09:30:40 UTC,UTC,2022-02-23 07:43:16 UTC,https://static.inaturalist.org/photos/180443730/medium.jpeg,"",2,0,"הרצליה, ישראל",32.1617883333,34.8531166667,2,,,,2,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107306960,2022-02-23 12:35:39,2022-02-23,2022-02-23 10:35:39 UTC,Jerusalem,2022-02-23 10:36:01 UTC,https://static.inaturalist.org/photos/180451972/medium.jpeg,"",2,0,"הרצליה, ישראל",32.1612020396,34.8531861138,8,,,,8,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107307134,2022-02-23 12:42:47,2022-02-23,2022-02-23 10:42:47 UTC,Jerusalem,2022-02-23 10:44:54 UTC,https://static.inaturalist.org/photos/180452228/medium.jpeg,"",2,0,"הרצליה, ישראל",32.1615952346,34.8531089164,8,,,,8,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107307149,2022-02-23 12:44:44,2022-02-23,2022-02-23 10:44:44 UTC,Jerusalem,2022-02-23 10:45:44 UTC,https://static.inaturalist.org/photos/180452252/medium.jpeg,"",2,0,"הרצליה, ישראל",32.16183346,34.85321206,15,,,,15,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107308104,2022-02-23,2022-02-23,,UTC,2022-02-23 11:27:26 UTC,https://static.inaturalist.org/photos/180453967/medium.jpeg,"",2,0,רמת יוחנן,32.79347218,35.1222077385,748,,,,748,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107308209,2022-02-23,2022-02-23,,UTC,2022-02-23 11:31:52 UTC,https://static.inaturalist.org/photos/180454157/medium.jpeg,"",4,1,רמת יוחנן,32.79347218,35.1222077385,748,,,,748,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107310114,2022-02-23 11:13:58,2022-02-23,2022-02-23 09:13:58 UTC,Jerusalem,2022-02-23 12:45:06 UTC,https://static.inaturalist.org/photos/180457543/medium.jpeg,"",3,0,"Unnamed Road, Haifa, ישראל",32.8290452997,34.9667254,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107363269,2022-02-24 10:56:25,2022-02-24,2022-02-24 08:56:25 UTC,Jerusalem,2022-02-24 08:57:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180562563/medium.jpeg,"",2,0,"Golan, IL",32.8467021,35.7936971,34,,,,34,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107385306,2022/02/12 11:10 AM IST,2022-02-12,2022-02-12 09:10:00 UTC,Jerusalem,2022-02-24 19:33:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180485735/medium.jpeg,"",2,0,"Petach Tikva, Israel",32.1388557528,34.9788865708,44,,,,44,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107407985,2022-02-23 12:44:20,2022-02-23,2022-02-23 10:44:20 UTC,Jerusalem,2022-02-25 11:16:53 UTC,https://static.inaturalist.org/photos/180641768/medium.jpeg,"",2,0,"הרצליה, ישראל",32.16192414,34.85331589,6,,,,6,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107408050,2022-02-23 12:50:01,2022-02-23,2022-02-23 10:50:01 UTC,Jerusalem,2022-02-25 11:18:20 UTC,https://static.inaturalist.org/photos/180641851/medium.jpeg,"",2,0,"הרצליה, ישראל",32.16132415,34.85319569,9,,,,9,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107430860,2022/02/14 3:58 PM IST,2022-02-14,2022-02-14 13:58:00 UTC,Jerusalem,2022-02-25 19:19:21 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180684442/medium.jpeg,"",2,0,"Tel Aviv-Yafo, Israel",32.0916206198,34.8087447457,15,,,,15,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107436482,Fri Feb 04 2022 09:49:26 GMT+0200 (GMT+2),2022-02-04,2022-02-04 07:49:26 UTC,Athens,2022-02-25 21:07:02 UTC,https://static.inaturalist.org/photos/180695106/medium.jpg,"",4,0,"Israel National Trail, Jerusalem, IL",31.78308,35.0355111667,81,,,,81,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
107437499,2022/02/18 1:34 PM UTC,2022-02-18,2022-02-18 13:34:00 UTC,UTC,2022-02-25 21:27:49 UTC,https://static.inaturalist.org/photos/180697155/medium.jpeg,"",4,0,נוב,32.8348543,35.7971212,226,,,,226,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107469142,2022-02-26 12:45:24,2022-02-26,2022-02-26 10:45:24 UTC,Jerusalem,2022-02-26 10:53:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180758106/medium.jpeg,"",2,0,"Golan, IL",32.7689280464,35.6888818798,8,,,,8,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107484195,2022/02/18 11:53 AM UTC,2022-02-18,2022-02-18 11:53:00 UTC,UTC,2022-02-26 16:17:20 UTC,https://static.inaturalist.org/photos/180783352/medium.jpeg,"",2,0,"אשקלון, ישראל",31.4985373418,34.7176553,122,,,,122,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107490599,2022/02/23 5:47 PM UTC,2022-02-23,2022-02-23 17:47:00 UTC,UTC,2022-02-26 17:48:51 UTC,https://static.inaturalist.org/photos/180786447/medium.jpeg,"",4,0,"Golan, IL",32.8848826538,35.7987456467,244,,,,244,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107511457,2022-02-26 15:18:58,2022-02-26,2022-02-26 13:18:58 UTC,Jerusalem,2022-02-26 22:41:54 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180836054/medium.jpeg,"",1,0,Kiryat Bialik,32.8663335573,35.105003044,628,,,,628,,false,Jointed Charlock,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107546930,2022-02-27 12:50:30,2022-02-27,2022-02-27 10:50:30 UTC,Jerusalem,2022-02-27 10:51:01 UTC,https://static.inaturalist.org/photos/180902724/medium.jpeg,"",1,0,"השונית/יורדי ים, הרצליה, ישראל",32.1611310923,34.7992126278,6,,,,6,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107554365,2022/02/22 10:19 לפני הצהריים UTC,2022-02-22,2022-02-22 10:19:00 UTC,UTC,2022-02-27 13:53:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180914915/medium.jpeg,"",1,0,"רחובות, ישראל",31.8973236654,34.8273876684,93,,,,93,,false,צנון מצוי,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107555080,2022/02/24 12:43 אחרי הצהריים UTC,2022-02-24,2022-02-24 12:43:00 UTC,UTC,2022-02-27 14:10:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180916625/medium.jpeg,"",1,0,"רחובות, ישראל",31.9004379292,34.826673322,27,,,,27,,false,Acker-Rettich,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107562758,2022/02/27 1:27 PM IST,2022-02-27,2022-02-27 11:27:00 UTC,Jerusalem,2022-02-27 16:05:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180928717/medium.jpeg,"",2,0,ירושלים,31.7471840882,35.1892963861,4,,,,4,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107562769,2022/02/27 2:20 PM IST,2022-02-27,2022-02-27 12:20:00 UTC,Jerusalem,2022-02-27 16:05:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180928978/medium.jpeg,"",2,0,ירושלים,31.746213043,35.1905946848,4,,,,4,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107564922,2022-02-27 10:45:20,2022-02-27,2022-02-27 08:45:20 UTC,Jerusalem,2022-02-27 16:40:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180935053/medium.jpeg,"",3,0,"Golan, IL",32.7735222,35.6844593,,,,,,,false,Ветреница корончатая,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107566524,2022-02-27 15:27:44,2022-02-27,2022-02-27 13:27:44 UTC,Jerusalem,2022-02-27 17:04:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180938565/medium.jpeg,"",2,0,"Golan, IL",32.8478134179,35.7828468829,263,,,,263,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107626763,2022/02/23 2:37 PM PST,2022-02-23,2022-02-23 22:37:00 UTC,Pacific Time (US & Canada),2022-02-28 10:14:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/180597166/medium.jpeg,"",2,0,"Be'er Sheva, Israel",31.4044638889,34.8477777778,6,,,,6,,false,bukettanemon,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107627263,Mon Feb 28 2022 11:10:28 GMT+0200 (GMT+2),2022-02-28,2022-02-28 09:10:28 UTC,Athens,2022-02-28 10:35:15 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/181054700/medium.jpg,"",3,0,"Nahshon, Central District, IL",31.81983,34.8974,6,,,,6,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107628909,Mon Feb 28 2022 12:40:46 GMT+0200 (GMT+2),2022-02-28,2022-02-28 10:40:46 UTC,Athens,2022-02-28 11:41:05 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/255919481/medium.jpg,"",2,0,"Southern District, IL",31.422395,34.4664416667,4,,,,4,,false,Kronen-Anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107629235,2022-02-28 13:48:51,2022-02-28,2022-02-28 11:48:51 UTC,Jerusalem,2022-02-28 11:49:19 UTC,https://static.inaturalist.org/photos/181058841/medium.jpeg,"",3,0,"Herzliya, Israël",32.15837399,34.85275967,3,,,,3,,false,Wild radish,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107629412,2022-02-28 13:53:42,2022-02-28,2022-02-28 11:53:42 UTC,Jerusalem,2022-02-28 11:54:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/181059136/medium.jpeg,"",2,0,"הרצליה, ישראל",32.16073724,34.85377959,5,,,,5,,false,Jointed Charlock,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107629418,2022-02-28 13:54:36,2022-02-28,2022-02-28 11:54:36 UTC,Jerusalem,2022-02-28 11:55:08 UTC,https://static.inaturalist.org/photos/181059144/medium.jpeg,"",2,0,"הרצליה, ישראל",32.1607440943,34.8538861703,11,,,,11,,false,Jointed Charlock,Raphanus raphanistrum,Wild radish,Plantae,55411,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Raphanus,,Raphanus raphanistrum,,,,
107656713,2022/02/23 2:51 PM PST,2022-02-23,2022-02-23 22:51:00 UTC,Pacific Time (US & Canada),2022-02-28 21:08:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/181106507/medium.jpg,"",2,0,"Be'er Sheva, Israel",31.4023736236,34.8491833119,8,,,,8,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107686097,2022-03-01 08:51:06,2022-03-01,2022-03-01 06:51:06 UTC,Jerusalem,2022-03-01 07:14:10 UTC,https://static.inaturalist.org/photos/181165671/medium.jpeg,"",2,0,"המלך חזקיהו/המלך יהושפט, חיפה, ישראל",32.8093648997,34.9603836,,,,,,,false,white ramping-fumitory,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107754571,2022-03-02 11:39:05,2022-03-02,2022-03-02 09:39:05 UTC,Jerusalem,2022-03-02 10:24:15 UTC,https://static.inaturalist.org/photos/181293409/medium.jpeg,"",2,0,"אורה, ישראל",31.7537416667,35.1594,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107775844,2022/02/15 2:54 PM IST,2022-02-15,2022-02-15 12:54:00 UTC,Jerusalem,2022-03-02 18:41:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/181333592/medium.jpeg,"",1,0,"Jerusalem, Israel",31.7575638889,35.2020611111,10,,,,10,,false,עשנן מטפס,Fumaria capreolata,white ramping-fumitory,Plantae,57852,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Fumarioideae,,Fumarieae,,Fumaria,,Fumaria capreolata,,,,
107807550,2022-03-02 13:42:45,2022-03-02,2022-03-02 11:42:45 UTC,Jerusalem,2022-03-03 04:53:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/181392389/medium.jpeg,"",3,0,"Ramat Negev Regional Council, Israel",30.5158333333,34.6162027778,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
107807879,2022-03-02 13:13:01,2022-03-02,2022-03-02 11:13:01 UTC,Jerusalem,2022-03-03 05:01:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/181392945/medium.jpeg,"",2,0,"Ramat Negev Regional Council, Israel",30.5126,34.6094305556,,,,,,,false,צבעוני ססגוני,Tulipa biflora,two-flowered tulip,Plantae,344757,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Tulipa,,Tulipa biflora,,,,
107808051,2022-03-02 13:14:20,2022-03-02,2022-03-02 11:14:20 UTC,Jerusalem,2022-03-03 05:07:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/181393413/medium.jpeg,"",4,0,"Ramat Negev Regional Council, Israel",30.5126277778,34.6094333333,,,,,,,false,כלנית מצויה,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
